corp_code,company_name,business_year,fiscal_quarter,report_code,annual_reference_basis,statement_basis,basis_matches_annual_reference,basis_comparable_to_immediate_predecessor,statement_fetch_status,operating_profit_cumulative,operating_profit_q,net_income_cumulative,net_income_q,equity_q_end,cfo_cumulative,cfo_q,capex_ppe_cumulative,capex_ppe_q_spend,capex_intangible_cumulative,capex_intangible_q_spend,capex_q_spend,fcf_q,op_pure_method,ni_pure_method,cfo_pure_method,metric_selection_json,signal_date_status,seed_source,modern_oos_protected
00101628,(주)경방,2015,Q1,11013,CFS,,False,True,no_data,,,,,,,,,,,,,,missing,missing,missing,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101628,(주)경방,2015,Q2,11012,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101628,(주)경방,2015,Q3,11014,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101664,경보제약,2015,Q1,11013,OFS,,False,True,no_data,,,,,,,,,,,,,,missing,missing,missing,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101664,경보제약,2015,Q2,11012,OFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101664,경보제약,2015,Q3,11014,OFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101752,케이씨피드,2015,Q1,11013,CFS,,False,True,no_data,,,,,,,,,,,,,,missing,missing,missing,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101752,케이씨피드,2015,Q2,11012,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101752,케이씨피드,2015,Q3,11014,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00102113,(주)경인양행,2015,Q1,11013,CFS,,False,True,no_data,,,,,,,,,,,,,,missing,missing,missing,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00102113,(주)경인양행,2015,Q2,11012,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00102113,(주)경인양행,2015,Q3,11014,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00102618,계양전기주식회사,2015,Q1,11013,CFS,,False,True,no_data,,,,,,,,,,,,,,missing,missing,missing,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00102618,계양전기주식회사,2015,Q2,11012,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00102618,계양전기주식회사,2015,Q3,11014,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00102751,고려산업주식회사,2015,Q1,11013,CFS,,False,True,no_data,,,,,,,,,,,,,,missing,missing,missing,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00102751,고려산업주식회사,2015,Q2,11012,CFS,,False,False,no_data,,,,,,,,,,,,,,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,missing_predecessor_or_basis_change,"{""operating_profit"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""cfo"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_ppe"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""missing_statement"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
